YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,WEATHER_ARR_DEG,DISTANCE_TYPE,IS_HOLYDAY,IS_VICATION,WEATHER_DEP_DESC,WEATHER_DEP_DESC_CODE,WEATHER_DEP_DEG,WEATHER_ARR_DESC,WEATHER_ARR_DESC_CODE,DELAY_TYPE
2015,1,3,6,WN,3498,TLV,TPA,925,919,-6,29,948,90,96,63,406,1051,4,1055,1055,0,6.7,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,WN,1627,LGA,TLV,925,923,-2,8,931,170,146,128,762,1139,10,1215,1149,-26,21.2,Short,FALSE,FALSE,Partly cloudy,1003,-14.4,Sunny,1000,No Delay
2015,1,3,6,NK,762,TLV,ORD,926,930,4,13,943,119,150,98,606,1021,39,1025,1100,35,-16.7,Short,FALSE,FALSE,Sunny,1000,21.2,Partly cloudy,1003,Delayed
2015,1,3,6,DL,1818,MCO,TLV,930,927,-3,14,941,92,91,66,404,1047,11,1102,1058,-4,21.2,Short,FALSE,FALSE,Sunny,1000,8.8,Sunny,1000,No Delay
2015,1,3,6,US,413,CLT,TLV,935,927,-8,13,940,75,76,50,226,1030,13,1050,1043,-7,21.2,Short,FALSE,FALSE,Partly cloudy,1003,2.5,Sunny,1000,No Delay
2015,1,3,6,DL,1472,TLV,TPA,935,930,-5,29,959,88,95,61,406,1100,5,1103,1105,2,6.7,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,DL,1672,TLV,DFW,942,949,7,13,1002,157,136,116,731,1058,7,1119,1105,-14,0.4,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,DL,1693,TLV,ORD,942,953,11,42,1035,128,141,92,606,1107,7,1050,1114,24,-16.7,Short,FALSE,FALSE,Sunny,1000,21.2,Partly cloudy,1003,Delayed
2015,1,3,6,DL,969,TPA,TLV,945,943,-2,10,953,92,85,63,406,1056,12,1117,1108,-9,21.2,Short,FALSE,FALSE,Sunny,1000,6.7,Sunny,1000,No Delay
2015,1,3,6,DL,1063,TLV,LGA,945,1011,26,20,1031,134,123,89,762,1200,14,1159,1214,15,-13.9,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1658,FLL,TLV,945,939,-6,15,954,115,115,91,581,1125,9,1140,1134,-6,21.2,Short,FALSE,FALSE,Partly cloudy,1003,20.3,Sunny,1000,No Delay
2015,1,3,6,WN,555,TLV,FLL,950,1029,39,30,1059,120,119,86,581,1225,3,1150,1228,38,21,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,Delayed
2015,1,3,6,DL,2125,TLV,BWI,950,948,-2,25,1013,113,107,77,577,1130,5,1143,1135,-8,-10.3,Short,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,DL,1455,TLV,LAX,951,952,1,20,1012,314,292,259,1947,1131,13,1205,1144,-21,24.5,Median,FALSE,FALSE,Sunny,1000,21.2,Sunny,1000,No Delay
2015,1,3,6,DL,2069,TLV,MCO,955,1001,6,33,1034,95,96,58,404,1132,5,1130,1137,7,11.8,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,OO,5607,TLV,ORD,955,1033,38,23,1056,128,138,94,606,1130,21,1103,1151,48,-15.6,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,Delayed
2015,1,3,6,DL,1847,LGA,TLV,1000,1010,10,33,1043,176,180,140,762,1303,7,1256,1310,14,20.8,Short,FALSE,FALSE,Partly cloudy,1003,-13.9,Sunny,1000,No Delay
2015,1,3,6,DL,1865,TLV,MIA,1000,958,-2,34,1032,122,133,87,594,1159,12,1202,1211,9,19.8,Short,FALSE,FALSE,Sunny,1000,21.2,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1895,TLV,PHL,1000,956,-4,27,1023,125,117,83,666,1146,7,1205,1153,-12,-12.8,Short,FALSE,FALSE,Sunny,1000,21.2,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1970,MSY,TLV,1000,958,-2,13,1011,82,75,56,425,1207,6,1222,1213,-9,21.2,Short,FALSE,FALSE,Cloudy,1006,3.2,Sunny,1000,No Delay
2015,1,3,6,DL,2026,TLV,FLL,1000,1010,10,35,1045,120,120,81,581,1206,4,1200,1210,10,21,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,No Delay
2015,1,3,6,MQ,2813,ORD,TLV,1000,1001,1,67,1108,113,165,90,606,1338,8,1253,1346,53,20.8,Short,FALSE,FALSE,Partly cloudy,1003,-15.6,Sunny,1000,Delayed
2015,1,3,6,WN,4991,MSY,TLV,1005,1006,1,12,1018,85,80,57,425,1215,11,1230,1226,-4,20.8,Short,FALSE,FALSE,Cloudy,1006,4.5,Sunny,1000,No Delay
2015,1,3,6,DL,2183,ORD,TLV,1015,1013,-2,26,1039,116,127,86,606,1305,15,1311,1320,9,20.8,Short,FALSE,FALSE,Partly cloudy,1003,-15.6,Sunny,1000,No Delay
2015,1,3,6,DL,1746,MIA,TLV,1015,1007,-8,27,1034,115,130,94,594,1208,9,1210,1217,7,20.8,Short,FALSE,FALSE,Partly cloudy,1003,20.9,Sunny,1000,No Delay
2015,1,3,6,NK,877,TLV,FLL,1015,1103,48,28,1131,118,122,88,581,1259,6,1213,1305,52,21.7,Short,FALSE,FALSE,Sunny,1000,20.4,Partly cloudy,1003,Delayed
2015,1,3,6,DL,2118,MCO,TLV,1027,1042,15,26,1108,91,100,65,404,1213,9,1158,1222,24,20.8,Short,FALSE,FALSE,Sunny,1000,11.8,Sunny,1000,Delayed
2015,1,3,6,DL,1095,TLV,CLT,1030,1053,23,27,1120,75,70,35,226,1155,8,1145,1203,18,3.6,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,Delayed
2015,1,3,6,DL,150,TLV,DCA,1030,1027,-3,11,1038,104,88,73,547,1151,4,1214,1155,-19,-5.2,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,WN,119,TLV,LGA,1035,1100,25,31,1131,135,134,93,762,1304,10,1250,1314,24,-13.3,Short,FALSE,FALSE,Sunny,1000,20.4,Sunny,1000,Delayed
2015,1,3,6,DL,1891,TLV,TPA,1035,1044,9,28,1112,88,93,61,406,1213,4,1203,1217,14,9.9,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,WN,3739,MCO,TLV,1040,1039,-1,25,1104,90,103,68,404,1212,10,1210,1222,12,20.8,Short,FALSE,FALSE,Sunny,1000,11.8,Sunny,1000,No Delay
2015,1,3,6,US,522,TLV,CLT,1045,1037,-8,20,1057,75,62,33,226,1130,9,1200,1139,-21,3.6,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,No Delay
2015,1,3,6,AA,1513,TLV,DFW,1045,1047,2,15,1102,150,151,122,731,1204,14,1215,1218,3,2.5,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,DL,1286,TLV,LGA,1045,1045,0,25,1110,131,123,92,762,1242,6,1256,1248,-8,-13.9,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,No Delay
2015,1,3,6,DL,2074,TPA,TLV,1045,1046,1,12,1058,93,87,64,406,1202,11,1218,1213,-5,20.8,Short,FALSE,FALSE,Sunny,1000,9.9,Sunny,1000,No Delay
2015,1,3,6,DL,2226,FLL,TLV,1045,1056,11,19,1115,115,114,84,581,1239,11,1240,1250,10,20.8,Short,FALSE,FALSE,Partly cloudy,1003,21,Sunny,1000,No Delay
2015,1,3,6,DL,2251,CLT,TLV,1045,1042,-3,15,1057,73,76,51,226,1148,10,1158,1158,0,20.8,Short,FALSE,FALSE,Partly cloudy,1003,3.6,Sunny,1000,No Delay
2015,1,3,6,DL,2310,DFW,TLV,1045,1037,-8,18,1055,120,122,92,731,1327,12,1345,1339,-6,20.8,Short,FALSE,FALSE,Sunny,1000,2.5,Sunny,1000,No Delay
2015,1,3,6,DL,1555,TLV,LAX,1052,1051,-1,20,1111,308,289,261,1947,1232,8,1300,1240,-20,24.6,Median,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,DL,812,TLV,ORD,1055,1054,-1,27,1121,130,129,91,606,1152,11,1205,1203,-2,-15.6,Short,FALSE,FALSE,Sunny,1000,20.8,Partly cloudy,1003,No Delay
2015,1,3,6,DL,1239,TLV,DFW,1055,1055,0,42,1137,154,172,122,731,1239,8,1229,1247,18,2.5,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,Delayed
2015,1,3,6,DL,2169,TLV,MCO,1055,1052,-3,20,1112,95,89,63,404,1215,6,1230,1221,-9,11.8,Short,FALSE,FALSE,Sunny,1000,20.8,Sunny,1000,No Delay
2015,1,3,6,WN,2461,DCA,TLV,1100,1058,-2,23,1121,105,131,100,547,1301,8,1245,1309,24,20.8,Short,FALSE,FALSE,Sunny,1000,-5.2,Sunny,1000,Delayed
2015,1,3,6,WN,732,PHL,TLV,1100,1058,-2,10,1108,130,137,120,666,1308,7,1310,1315,5,20.8,Short,FALSE,FALSE,Partly cloudy,1003,-11.5,Sunny,1000,No Delay
2015,1,3,6,DL,1439,DCA,TLV,1100,1059,-1,24,1123,122,133,102,547,1305,7,1302,1312,10,20.8,Short,FALSE,FALSE,Sunny,1000,-5.2,Sunny,1000,No Delay
